id_venta;producto;precio;cantidad;fecha_venta;categoria
2652;Televisor;7449,0;4,0;2024-05-25;Electrónica
29;Lámpara de mesa;7017,0;12,0;2024-05-26;Decoración
568;Rincón de plantas;10045,0;1,0;2024-05-26;Decoración
782;Cuadro decorativo;6707,0;6,0;2024-05-26;Decoración
1025;Lavadora;11978,0;9,0;2024-05-26;Electrodomésticos
1616;Secadora;4043,0;8,0;2024-05-26;Electrodomésticos
1721;Freidora eléctrica;2606,0;5,0;2024-05-26;Electrodomésticos
2041;Parlantes Bluetooth;10272,0;2,0;2024-05-26;Electrónica
2073;Smartphone;7004,0;3,0;2024-05-26;Electrónica
137;Elementos de cerámica;6846,0;11,0;2024-05-27;Decoración
1050;Plancha de vapor;7233,0;1,0;2024-05-27;Electrodomésticos
1226;Secadora;8937,0;10,0;2024-05-27;Electrodomésticos
1380;Plancha de vapor;6163,0;2,0;2024-05-27;Electrodomésticos
1446;Secadora;12412,0;10,0;2024-05-27;Electrodomésticos
1543;Microondas;11871,0;9,0;2024-05-27;Electrodomésticos
1608;Cafetera;12282,0;4,0;2024-05-27;Electrodomésticos
1702;Heladera;7789,0;2,0;2024-05-27;Electrodomésticos
1940;Plancha de vapor;4519,0;1,0;2024-05-27;Electrodomésticos
2011;Parlantes Bluetooth;2745,0;7,0;2024-05-27;Electrónica
2876;Laptop;3765,0;3,0;2024-05-27;Electrónica
224;Jarrón decorativo;7572,0;1,0;2024-05-28;Decoración
510;Adorno de pared;7902,0;5,0;2024-05-28;Decoración
897;Elementos de cerámica;2743,0;7,0;2024-05-28;Decoración
1080;Plancha de vapor;5310,0;6,0;2024-05-28;Electrodomésticos
1368;Cafetera;6726,0;7,0;2024-05-28;Electrodomésticos
1613;Microondas;10199,0;5,0;2024-05-28;Electrodomésticos
1732;Heladera;10953,0;11,0;2024-05-28;Electrodomésticos
2067;Cámara digital;10263,0;7,0;2024-05-28;Electrónica
13;Espejo decorativo;2973,0;1,0;2024-05-29;Decoración
110;Adorno de pared;3301,0;1,0;2024-05-29;Decoración
784;Jarrón decorativo;10983,0;6,0;2024-05-29;Decoración
902;Cuadro decorativo;11122,0;9,0;2024-05-29;Decoración
1275;Lavadora;8249,0;11,0;2024-05-29;Electrodomésticos
1478;Cafetera;12190,0;2,0;2024-05-29;Electrodomésticos
1719;Batidora;10681,0;10,0;2024-05-29;Electrodomésticos
2125;Auriculares;3347,0;2,0;2024-05-29;Electrónica
2251;Parlantes Bluetooth;5127,0;8,0;2024-05-29;Electrónica
2847;Cámara digital;12231,0;4,0;2024-05-29;Electrónica
82;Cuadro decorativo;4742,0;5,0;2024-05-30;Decoración
111;Lámpara de mesa;3865,0;12,0;2024-05-30;Decoración
432;Cuadro decorativo;7742,0;12,0;2024-05-30;Decoración
1632;Heladera;12078,0;8,0;2024-05-30;Electrodomésticos
166;Cortinas;10506,0;8,0;2024-05-31;Decoración
482;Cuadro decorativo;5421,0;7,0;2024-05-31;Decoración
995;Alfombra;10903,0;10,0;2024-05-31;Decoración
1343;Microondas;10686,0;12,0;2024-05-31;Electrodomésticos
1418;Cafetera;9172,0;12,0;2024-05-31;Electrodomésticos
2659;Proyector;7590,0;3,0;2024-05-31;Electrónica
2745;Auriculares;7062,0;7,0;2024-05-31;Electrónica
2842;Televisor;3835,0;5,0;2024-05-31;Electrónica
2995;Laptop;11904,0;6,0;2024-05-31;Electrónica
376;Cortinas;10627,0;2,0;2024-06-01;Decoración
530;Adorno de pared;8265,0;5,0;2024-06-01;Decoración
1040;Plancha de vapor;4922,0;2,0;2024-06-01;Electrodomésticos
1929;Batidora;9287,0;10,0;2024-06-01;Electrodomésticos
2481;Parlantes Bluetooth;7970,0;8,0;2024-06-01;Electrónica
2929;Proyector;11545,0;7,0;2024-06-01;Electrónica
160;Adorno de pared;3327,0;12,0;2024-06-02;Decoración
253;Espejo decorativo;9277,0;5,0;2024-06-02;Decoración
334;Jarrón decorativo;8495,0;12,0;2024-06-02;Decoración
378;Rincón de plantas;3790,0;10,0;2024-06-02;Decoración
459;Lámpara de mesa;10154,0;4,0;2024-06-02;Decoración
524;Jarrón decorativo;4032,0;4,0;2024-06-02;Decoración
1003;Microondas;8424,0;9,0;2024-06-02;Electrodomésticos
1051;Freidora eléctrica;8208,0;8,0;2024-06-02;Electrodomésticos
1076;Secadora;7729,0;4,0;2024-06-02;Electrodomésticos
1476;Secadora;7314,0;6,0;2024-06-02;Electrodomésticos
1552;Heladera;5463,0;5,0;2024-06-02;Electrodomésticos
1602;Heladera;4835,0;9,0;2024-06-02;Electrodomésticos
1664;Aspiradora;6963,0;12,0;2024-06-02;Electrodomésticos
1822;Heladera;5636,0;12,0;2024-06-02;Electrodomésticos
2046;Laptop;3409,0;6,0;2024-06-02;Electrónica
2126;Laptop;10726,0;4,0;2024-06-02;Electrónica
1082;Heladera;10748,0;12,0;2024-06-03;Electrodomésticos
1327;Horno eléctrico;7585,0;2,0;2024-06-03;Electrodomésticos
1370;Plancha de vapor;11560,0;10,0;2024-06-03;Electrodomésticos
1923;Microondas;9754,0;4,0;2024-06-03;Electrodomésticos
2055;Auriculares;10483,0;9,0;2024-06-03;Electrónica
2207;Cámara digital;11008,0;4,0;2024-06-03;Electrónica
992;Cuadro decorativo;5242,0;3,0;2024-06-04;Decoración
1063;Microondas;10839,0;12,0;2024-06-04;Electrodomésticos
1518;Cafetera;4670,0;2,0;2024-06-04;Electrodomésticos
1563;Microondas;11161,0;2,0;2024-06-04;Electrodomésticos
2017;Cámara digital;5404,0;8,0;2024-06-04;Electrónica
2468;SmartWatch;5455,0;11,0;2024-06-04;Electrónica
2807;Cámara digital;4443,0;6,0;2024-06-04;Electrónica
433;Espejo decorativo;8628,0;10,0;2024-06-05;Decoración
1199;Batidora;5803,0;10,0;2024-06-05;Electrodomésticos
1227;Horno eléctrico;4961,0;2,0;2024-06-05;Electrodomésticos
1334;Aspiradora;4321,0;7,0;2024-06-05;Electrodomésticos
1347;Horno eléctrico;9485,0;7,0;2024-06-05;Electrodomésticos
1382;Microondas;9428,0;9,0;2024-06-05;Electrodomésticos
740;Adorno de pared;10319,0;9,0;2024-06-06;Decoración
766;Cortinas;9010,0;8,0;2024-06-06;Decoración
890;Adorno de pared;9185,0;6,0;2024-06-06;Decoración
1030;Plancha de vapor;6669,0;1,0;2024-06-06;Electrodomésticos
1127;Horno eléctrico;6632,0;6,0;2024-06-06;Electrodomésticos
1297;Horno eléctrico;3593,0;12,0;2024-06-06;Electrodomésticos
1888;Cafetera;4454,0;4,0;2024-06-06;Electrodomésticos
2040;Consola de videojuegos;4395,0;11,0;2024-06-06;Electrónica
2674;Tablet;11652,0;3,0;2024-06-06;Electrónica
66;Cortinas;4614,0;2,0;2024-06-07;Decoración
257;Elementos de cerámica;10840,0;7,0;2024-06-07;Decoración
296;Cortinas;9057,0;2,0;2024-06-07;Decoración
333;Espejo decorativo;7358,0;5,0;2024-06-07;Decoración
2624;Tablet;12297,0;2,0;2024-06-07;Electrónica
2750;Consola de videojuegos;3897,0;9,0;2024-06-07;Electrónica
2854;Tablet;5611,0;7,0;2024-06-07;Electrónica
648;Rincón de plantas;7847,0;6,0;2024-06-08;Decoración
686;Cortinas;11502,0;12,0;2024-06-08;Decoración
910;Adorno de pared;4755,0;3,0;2024-06-08;Decoración
1075;Lavadora;3190,0;5,0;2024-06-08;Electrodomésticos
1474;Aspiradora;9109,0;11,0;2024-06-08;Electrodomésticos
1729;Batidora;7201,0;9,0;2024-06-08;Electrodomésticos
1735;Lavadora;11142,0;7,0;2024-06-08;Electrodomésticos
1870;Plancha de vapor;2965,0;11,0;2024-06-08;Electrodomésticos
2138;SmartWatch;2736,0;4,0;2024-06-08;Electrónica
2308;SmartWatch;10589,0;9,0;2024-06-08;Electrónica
2321;Parlantes Bluetooth;4714,0;5,0;2024-06-08;Electrónica
2957;Cámara digital;3759,0;6,0;2024-06-08;Electrónica
28;Rincón de plantas;5426,0;10,0;2024-06-09;Decoración
1179;Batidora;12386,0;3,0;2024-06-09;Electrodomésticos
1276;Secadora;6545,0;12,0;2024-06-09;Electrodomésticos
2105;Auriculares;4674,0;12,0;2024-06-09;Electrónica
1120;Plancha de vapor;3067,0;7,0;2024-06-10;Electrodomésticos
2292;Televisor;3953,0;12,0;2024-06-10;Electrónica
2418;SmartWatch;4680,0;3,0;2024-06-10;Electrónica
2601;Parlantes Bluetooth;12198,0;7,0;2024-06-10;Electrónica
637;Elementos de cerámica;4423,0;4,0;2024-06-11;Decoración
810;Adorno de pared;10557,0;7,0;2024-06-11;Decoración
1437;Horno eléctrico;8012,0;8,0;2024-06-11;Electrodomésticos
1720;Plancha de vapor;8186,0;12,0;2024-06-11;Electrodomésticos
2065;Auriculares;10807,0;10,0;2024-06-11;Electrónica
2235;Auriculares;7481,0;12,0;2024-06-11;Electrónica
2458;SmartWatch;5895,0;9,0;2024-06-11;Electrónica
2552;Televisor;12259,0;7,0;2024-06-11;Electrónica
2819;Proyector;8092,0;8,0;2024-06-11;Electrónica
2859;Proyector;6235,0;3,0;2024-06-11;Electrónica
2955;Auriculares;10603,0;7,0;2024-06-11;Electrónica
297;Elementos de cerámica;7317,0;10,0;2024-06-12;Decoración
771;Lámpara de mesa;5151,0;2,0;2024-06-12;Decoración
1154;Aspiradora;9511,0;4,0;2024-06-12;Electrodomésticos
1662;Microondas;3373,0;1,0;2024-06-12;Electrodomésticos
2084;Tablet;2685,0;9,0;2024-06-12;Electrónica
2164;Tablet;6602,0;8,0;2024-06-12;Electrónica
2256;Laptop;3757,0;4,0;2024-06-12;Electrónica
2746;Laptop;5849,0;7,0;2024-06-12;Electrónica
191;Lámpara de mesa;6073,0;1,0;2024-06-13;Decoración
350;Adorno de pared;7948,0;12,0;2024-06-13;Decoración
824;Jarrón decorativo;9189,0;8,0;2024-06-13;Decoración
982;Cuadro decorativo;3489,0;10,0;2024-06-13;Decoración
1246;Secadora;6094,0;6,0;2024-06-13;Electrodomésticos
2344;Tablet;7159,0;5,0;2024-06-13;Electrónica
2740;Consola de videojuegos;8836,0;5,0;2024-06-13;Electrónica
2754;Tablet;6160,0;3,0;2024-06-13;Electrónica
90;Adorno de pared;11930,0;2,0;2024-06-14;Decoración
764;Jarrón decorativo;4594,0;10,0;2024-06-14;Decoración
1992;Microondas;12002,0;12,0;2024-06-14;Electrodomésticos
2123;Smartphone;3232,0;6,0;2024-06-14;Electrónica
2377;Cámara digital;10792,0;9,0;2024-06-14;Electrónica
2568;SmartWatch;8517,0;5,0;2024-06-14;Electrónica
2728;SmartWatch;8788,0;2,0;2024-06-14;Electrónica
2811;Parlantes Bluetooth;11691,0;7,0;2024-06-14;Electrónica
208;Rincón de plantas;10788,0;10,0;2024-06-15;Decoración
1091;Freidora eléctrica;7060,0;7,0;2024-06-15;Electrodomésticos
1535;Lavadora;11328,0;10,0;2024-06-15;Electrodomésticos
2014;Tablet;7690,0;8,0;2024-06-15;Electrónica
2026;Laptop;5948,0;6,0;2024-06-15;Electrónica
143;Espejo decorativo;10188,0;9,0;2024-06-16;Decoración
187;Elementos de cerámica;5719,0;8,0;2024-06-16;Decoración
712;Cuadro decorativo;10302,0;2,0;2024-06-16;Decoración
1990;Plancha de vapor;11342,0;3,0;2024-06-16;Electrodomésticos
2349;Proyector;6809,0;8,0;2024-06-16;Electrónica
2896;Laptop;7986,0;4,0;2024-06-16;Electrónica
485;Alfombra;11390,0;2,0;2024-06-17;Decoración
534;Jarrón decorativo;3238,0;5,0;2024-06-17;Decoración
767;Elementos de cerámica;4069,0;11,0;2024-06-17;Decoración
1560;Plancha de vapor;6313,0;9,0;2024-06-17;Electrodomésticos
261;Lámpara de mesa;12414,0;7,0;2024-06-18;Decoración
344;Jarrón decorativo;6771,0;1,0;2024-06-18;Decoración
358;Rincón de plantas;6341,0;7,0;2024-06-18;Decoración
625;Alfombra;12491,0;3,0;2024-06-18;Decoración
1288;Cafetera;12444,0;2,0;2024-06-18;Electrodomésticos
2765;Auriculares;6393,0;8,0;2024-06-18;Electrónica
777;Elementos de cerámica;6221,0;1,0;2024-06-19;Decoración
1069;Batidora;8799,0;1,0;2024-06-19;Electrodomésticos
1244;Aspiradora;10391,0;4,0;2024-06-19;Electrodomésticos
1428;Cafetera;6353,0;11,0;2024-06-19;Electrodomésticos
1722;Microondas;3178,0;3,0;2024-06-19;Electrodomésticos
2120;Consola de videojuegos;9963,0;6,0;2024-06-19;Electrónica
2455;Auriculares;9106,0;3,0;2024-06-19;Electrónica
388;Rincón de plantas;8035,0;12,0;2024-06-20;Decoración
1018;Cafetera;12143,0;1,0;2024-06-20;Electrodomésticos
1628;Cafetera;3058,0;2,0;2024-06-20;Electrodomésticos
2127;Cámara digital;7038,0;12,0;2024-06-20;Electrónica
2516;Laptop;9136,0;7,0;2024-06-20;Electrónica
410;Adorno de pared;10964,0;3,0;2024-06-21;Decoración
1350;Plancha de vapor;10568,0;5,0;2024-06-21;Electrodomésticos
1547;Horno eléctrico;9583,0;2,0;2024-06-21;Electrodomésticos
1843;Microondas;7200,0;11,0;2024-06-21;Electrodomésticos
2290;Consola de videojuegos;11596,0;7,0;2024-06-21;Electrónica
267;Elementos de cerámica;5878,0;11,0;2024-06-22;Decoración
330;Adorno de pared;6002,0;6,0;2024-06-22;Decoración
966;Cortinas;5143,0;10,0;2024-06-22;Decoración
1196;Secadora;3240,0;3,0;2024-06-22;Electrodomésticos
2324;Tablet;4582,0;9,0;2024-06-22;Electrónica
416;Cortinas;8358,0;3,0;2024-06-23;Decoración
756;Cortinas;10729,0;4,0;2024-06-23;Decoración
834;Jarrón decorativo;7801,0;4,0;2024-06-23;Decoración
1084;Aspiradora;11983,0;7,0;2024-06-23;Electrodomésticos
1442;Microondas;8176,0;5,0;2024-06-23;Electrodomésticos
2192;Televisor;10446,0;12,0;2024-06-23;Electrónica
2461;Parlantes Bluetooth;7392,0;11,0;2024-06-23;Electrónica
383;Espejo decorativo;11948,0;7,0;2024-06-24;Decoración
578;Rincón de plantas;3607,0;9,0;2024-06-24;Decoración
603;Espejo decorativo;10442,0;11,0;2024-06-24;Decoración
1172;Microondas;7391,0;12,0;2024-06-24;Electrodomésticos
1291;Freidora eléctrica;5686,0;1,0;2024-06-24;Electrodomésticos
1833;Microondas;4214,0;2,0;2024-06-24;Electrodomésticos
1858;Cafetera;3027,0;4,0;2024-06-24;Electrodomésticos
2091;Parlantes Bluetooth;8360,0;10,0;2024-06-24;Electrónica
2158;SmartWatch;8915,0;1,0;2024-06-24;Electrónica
287;Elementos de cerámica;4743,0;2,0;2024-06-25;Decoración
1192;Microondas;6639,0;12,0;2024-06-25;Electrodomésticos
1541;Freidora eléctrica;3762,0;5,0;2024-06-25;Electrodomésticos
1825;Lavadora;9371,0;1,0;2024-06-25;Electrodomésticos
2057;Cámara digital;10929,0;10,0;2024-06-25;Electrónica
2254;Tablet;11094,0;6,0;2024-06-25;Electrónica
2328;SmartWatch;2713,0;3,0;2024-06-25;Electrónica
2512;Televisor;5292,0;9,0;2024-06-25;Electrónica
179;Lámpara de mesa;12058,0;1,0;2024-06-26;Decoración
489;Lámpara de mesa;11120,0;10,0;2024-06-26;Decoración
677;Elementos de cerámica;9329,0;9,0;2024-06-26;Decoración
815;Alfombra;12488,0;7,0;2024-06-26;Decoración
1335;Lavadora;3686,0;6,0;2024-06-26;Electrodomésticos
1712;Microondas;5583,0;2,0;2024-06-26;Electrodomésticos
1931;Freidora eléctrica;8290,0;5,0;2024-06-26;Electrodomésticos
2499;Proyector;6651,0;1,0;2024-06-26;Electrónica
2700;Consola de videojuegos;3968,0;12,0;2024-06-26;Electrónica
146;Cortinas;6855,0;9,0;2024-06-27;Decoración
283;Espejo decorativo;8921,0;2,0;2024-06-27;Decoración
711;Lámpara de mesa;6624,0;1,0;2024-06-27;Decoración
831;Lámpara de mesa;7023,0;12,0;2024-06-27;Decoración
1083;Microondas;2682,0;3,0;2024-06-27;Electrodomésticos
1549;Batidora;10644,0;6,0;2024-06-27;Electrodomésticos
2884;Tablet;9472,0;4,0;2024-06-27;Electrónica
71;Lámpara de mesa;9707,0;2,0;2024-06-28;Decoración
916;Cortinas;5083,0;1,0;2024-06-28;Decoración
1448;Cafetera;4400,0;4,0;2024-06-28;Electrodomésticos
1668;Cafetera;11139,0;12,0;2024-06-28;Electrodomésticos
2730;Consola de videojuegos;8779,0;2,0;2024-06-28;Electrónica
2743;Smartphone;9142,0;9,0;2024-06-28;Electrónica
2836;Laptop;6400,0;10,0;2024-06-28;Electrónica
2919;Proyector;4695,0;6,0;2024-06-28;Electrónica
10;Adorno de pared;4465,0;10,0;2024-06-29;Decoración
125;Alfombra;9280,0;2,0;2024-06-29;Decoración
502;Cuadro decorativo;12085,0;10,0;2024-06-29;Decoración
1390;Plancha de vapor;4561,0;8,0;2024-06-29;Electrodomésticos
1826;Secadora;10943,0;9,0;2024-06-29;Electrodomésticos
2008;SmartWatch;3481,0;9,0;2024-06-29;Electrónica
2024;Tablet;6179,0;6,0;2024-06-29;Electrónica
2259;Proyector;3594,0;2,0;2024-06-29;Electrónica
2747;Cámara digital;10628,0;7,0;2024-06-29;Electrónica
2932;Televisor;6639,0;5,0;2024-06-29;Electrónica
411;Lámpara de mesa;5272,0;4,0;2024-06-30;Decoración
846;Cortinas;12389,0;8,0;2024-06-30;Decoración
994;Jarrón decorativo;9388,0;4,0;2024-06-30;Decoración
1107;Horno eléctrico;6225,0;3,0;2024-06-30;Electrodomésticos
1927;Horno eléctrico;7029,0;12,0;2024-06-30;Electrodomésticos
2006;Laptop;8667,0;3,0;2024-06-30;Electrónica
2741;Parlantes Bluetooth;11271,0;6,0;2024-06-30;Electrónica
2771;Parlantes Bluetooth;11761,0;2,0;2024-06-30;Electrónica
363;Espejo decorativo;11902,0;1,0;2024-07-01;Decoración
585;Alfombra;7274,0;3,0;2024-07-01;Decoración
2394;Tablet;7488,0;11,0;2024-07-01;Electrónica
2525;Auriculares;7862,0;11,0;2024-07-01;Electrónica
2744;Auriculares;7061,0;1,0;2024-07-01;Electrónica
2787;Cámara digital;7977,0;2,0;2024-07-01;Electrónica
443;Espejo decorativo;6559,0;1,0;2024-07-02;Decoración
735;Alfombra;4763,0;5,0;2024-07-02;Decoración
795;Alfombra;12405,0;10,0;2024-07-02;Decoración
1011;Freidora eléctrica;7907,0;7,0;2024-07-02;Electrodomésticos
1296;Secadora;6521,0;10,0;2024-07-02;Electrodomésticos
1799;Batidora;2922,0;2,0;2024-07-02;Electrodomésticos
1998;Cafetera;10111,0;7,0;2024-07-02;Electrodomésticos
2343;Smartphone;6849,0;11,0;2024-07-02;Electrónica
2358;SmartWatch;11854,0;3,0;2024-07-02;Electrónica
2906;Laptop;9978,0;12,0;2024-07-02;Electrónica
2968;SmartWatch;9279,0;1,0;2024-07-02;Electrónica
352;Cuadro decorativo;8572,0;5,0;2024-07-03;Decoración
865;Alfombra;8074,0;6,0;2024-07-03;Decoración
1058;Cafetera;5248,0;6,0;2024-07-03;Electrodomésticos
1292;Microondas;11546,0;2,0;2024-07-03;Electrodomésticos
1958;Cafetera;11580,0;12,0;2024-07-03;Electrodomésticos
2756;Laptop;8643,0;12,0;2024-07-03;Electrónica
2770;Consola de videojuegos;6092,0;8,0;2024-07-03;Electrónica
165;Alfombra;11083,0;2,0;2024-07-04;Decoración
360;Adorno de pared;6702,0;9,0;2024-07-04;Decoración
516;Cortinas;3835,0;7,0;2024-07-04;Decoración
1937;Horno eléctrico;3732,0;7,0;2024-07-04;Electrodomésticos
1941;Freidora eléctrica;7266,0;2,0;2024-07-04;Electrodomésticos
2237;Cámara digital;2968,0;11,0;2024-07-04;Electrónica
335;Alfombra;3803,0;1,0;2024-07-05;Decoración
931;Lámpara de mesa;3586,0;9,0;2024-07-05;Decoración
979;Lámpara de mesa;7668,0;2,0;2024-07-05;Decoración
1072;Microondas;9379,0;1,0;2024-07-05;Electrodomésticos
1147;Horno eléctrico;5679,0;11,0;2024-07-05;Electrodomésticos
1805;Lavadora;7280,0;2,0;2024-07-05;Electrodomésticos
2265;Auriculares;8256,0;12,0;2024-07-05;Electrónica
513;Espejo decorativo;11270,0;11,0;2024-07-06;Decoración
716;Cortinas;8927,0;4,0;2024-07-06;Decoración
838;Rincón de plantas;3218,0;4,0;2024-07-06;Decoración
1770;Plancha de vapor;8083,0;9,0;2024-07-06;Electrodomésticos
1792;Microondas;7037,0;6,0;2024-07-06;Electrodomésticos
2861;Parlantes Bluetooth;6709,0;6,0;2024-07-06;Electrónica
215;Alfombra;7311,0;3,0;2024-07-07;Decoración
354;Jarrón decorativo;6361,0;3,0;2024-07-07;Decoración
569;Lámpara de mesa;7836,0;12,0;2024-07-07;Decoración
827;Elementos de cerámica;9735,0;5,0;2024-07-07;Decoración
965;Alfombra;7530,0;4,0;2024-07-07;Decoración
986;Cortinas;11139,0;10,0;2024-07-07;Decoración
1112;Microondas;4119,0;5,0;2024-07-07;Electrodomésticos
1355;Lavadora;11424,0;9,0;2024-07-07;Electrodomésticos
1903;Microondas;10157,0;8,0;2024-07-07;Electrodomésticos
1936;Secadora;11768,0;12,0;2024-07-07;Electrodomésticos
2666;Laptop;4422,0;1,0;2024-07-07;Electrónica
2910;Consola de videojuegos;12248,0;7,0;2024-07-07;Electrónica
233;Espejo decorativo;10652,0;5,0;2024-07-08;Decoración
796;Cortinas;7133,0;6,0;2024-07-08;Decoración
2889;Proyector;3299,0;7,0;2024-07-08;Electrónica
228;Rincón de plantas;5612,0;2,0;2024-07-09;Decoración
268;Rincón de plantas;8216,0;10,0;2024-07-09;Decoración
526;Cortinas;3863,0;12,0;2024-07-09;Decoración
622;Cuadro decorativo;10893,0;4,0;2024-07-09;Decoración
941;Lámpara de mesa;5897,0;12,0;2024-07-09;Decoración
1180;Plancha de vapor;4261,0;2,0;2024-07-09;Electrodomésticos
1675;Lavadora;7034,0;6,0;2024-07-09;Electrodomésticos
2239;Proyector;3583,0;5,0;2024-07-09;Electrónica
2293;Smartphone;11515,0;4,0;2024-07-09;Electrónica
2466;Laptop;9707,0;1,0;2024-07-09;Electrónica
2604;Auriculares;10641,0;3,0;2024-07-09;Electrónica
2719;Proyector;9486,0;7,0;2024-07-09;Electrónica
154;Jarrón decorativo;12150,0;11,0;2024-07-10;Decoración
790;Adorno de pared;8914,0;5,0;2024-07-10;Decoración
2579;Proyector;11550,0;6,0;2024-07-10;Electrónica
96;Cortinas;5990,0;9,0;2024-07-11;Decoración
307;Elementos de cerámica;9551,0;7,0;2024-07-11;Decoración
769;Candelabro;11328,0;2,0;2024-07-11;Decoración
858;Rincón de plantas;8464,0;11,0;2024-07-11;Decoración
1746;Secadora;5203,0;5,0;2024-07-11;Electrodomésticos
1884;Aspiradora;9469,0;4,0;2024-07-11;Electrodomésticos
1899;Batidora;8364,0;1,0;2024-07-11;Electrodomésticos
2053;Smartphone;11595,0;4,0;2024-07-11;Electrónica
2143;Smartphone;7456,0;1,0;2024-07-11;Electrónica
2997;SmartWatch;4771,0;3,0;2024-07-11;Electrónica
61;Lámpara de mesa;8692,0;11,0;2024-07-12;Decoración
291;Lámpara de mesa;4857,0;4,0;2024-07-12;Decoración
463;Espejo decorativo;2765,0;11,0;2024-07-12;Decoración
1306;Secadora;6981,0;6,0;2024-07-12;Electrodomésticos
1427;Horno eléctrico;3355,0;11,0;2024-07-12;Electrodomésticos
1525;Lavadora;3453,0;10,0;2024-07-12;Electrodomésticos
1536;Secadora;6911,0;6,0;2024-07-12;Electrodomésticos
55;Alfombra;5354,0;12,0;2024-07-13;Decoración
241;Lámpara de mesa;6235,0;3,0;2024-07-13;Decoración
691;Lámpara de mesa;11159,0;2,0;2024-07-13;Decoración
1123;Microondas;4662,0;7,0;2024-07-13;Electrodomésticos
1755;Lavadora;3652,0;9,0;2024-07-13;Electrodomésticos
1985;Lavadora;9330,0;2,0;2024-07-13;Electrodomésticos
1997;Horno eléctrico;8181,0;5,0;2024-07-13;Electrodomésticos
2425;Auriculares;9913,0;7,0;2024-07-13;Electrónica
2469;Proyector;5256,0;8,0;2024-07-13;Electrónica
2927;Cámara digital;10318,0;9,0;2024-07-13;Electrónica
964;Jarrón decorativo;4330,0;7,0;2024-07-14;Decoración
1078;Cafetera;3847,0;1,0;2024-07-14;Electrodomésticos
2247;Cámara digital;2806,0;7,0;2024-07-14;Electrónica
2495;Auriculares;10782,0;4,0;2024-07-14;Electrónica
2911;Parlantes Bluetooth;6327,0;2,0;2024-07-14;Electrónica
105;Alfombra;4353,0;9,0;2024-07-15;Decoración
149;Candelabro;2977,0;9,0;2024-07-15;Decoración
173;Espejo decorativo;9639,0;6,0;2024-07-15;Decoración
783;Espejo decorativo;8056,0;7,0;2024-07-15;Decoración
1373;Microondas;8633,0;2,0;2024-07-15;Electrodomésticos
1494;Aspiradora;8250,0;6,0;2024-07-15;Electrodomésticos
1533;Microondas;7118,0;9,0;2024-07-15;Electrodomésticos
1604;Aspiradora;9990,0;8,0;2024-07-15;Electrodomésticos
2625;Auriculares;7733,0;6,0;2024-07-15;Electrónica
2991;Televisor;9233,0;4,0;2024-07-15;Electrónica
63;Espejo decorativo;5727,0;11,0;2024-07-16;Decoración
200;Adorno de pared;11040,0;5,0;2024-07-16;Decoración
201;Lámpara de mesa;5819,0;1,0;2024-07-16;Decoración
298;Rincón de plantas;2959,0;12,0;2024-07-16;Decoración
1037;Horno eléctrico;12058,0;8,0;2024-07-16;Electrodomésticos
1795;Lavadora;8314,0;8,0;2024-07-16;Electrodomésticos
1824;Aspiradora;4478,0;12,0;2024-07-16;Electrodomésticos
1926;Secadora;4219,0;2,0;2024-07-16;Electrodomésticos
2280;Consola de videojuegos;10867,0;3,0;2024-07-16;Electrónica
129;Candelabro;8559,0;5,0;2024-07-17;Decoración
1047;Horno eléctrico;9667,0;3,0;2024-07-17;Electrodomésticos
1135;Lavadora;5501,0;12,0;2024-07-17;Electrodomésticos
1653;Microondas;12464,0;9,0;2024-07-17;Electrodomésticos
1862;Microondas;5141,0;6,0;2024-07-17;Electrodomésticos
1910;Plancha de vapor;7565,0;5,0;2024-07-17;Electrodomésticos
1947;Horno eléctrico;5493,0;7,0;2024-07-17;Electrodomésticos
2570;Consola de videojuegos;12281,0;6,0;2024-07-17;Electrónica
2643;Smartphone;9736,0;1,0;2024-07-17;Electrónica
369;Candelabro;7298,0;11,0;2024-07-18;Decoración
1170;Plancha de vapor;3039,0;11,0;2024-07-18;Electrodomésticos
1237;Horno eléctrico;3548,0;8,0;2024-07-18;Electrodomésticos
1614;Aspiradora;5692,0;7,0;2024-07-18;Electrodomésticos
1663;Microondas;6051,0;10,0;2024-07-18;Electrodomésticos
1714;Aspiradora;7551,0;12,0;2024-07-18;Electrodomésticos
2834;Auriculares;6534,0;4,0;2024-07-18;Electrónica
2855;Auriculares;5789,0;2,0;2024-07-18;Electrónica
155;Alfombra;7926,0;10,0;2024-07-19;Decoración
157;Elementos de cerámica;4872,0;12,0;2024-07-19;Decoración
2350;Consola de videojuegos;9018,0;4,0;2024-07-19;Electrónica
2555;Auriculares;3708,0;1,0;2024-07-19;Electrónica
2567;Cámara digital;4738,0;6,0;2024-07-19;Electrónica
2954;Auriculares;8693,0;7,0;2024-07-19;Electrónica
37;Elementos de cerámica;3864,0;1,0;2024-07-20;Decoración
87;Elementos de cerámica;3879,0;3,0;2024-07-20;Decoración
391;Lámpara de mesa;5698,0;2,0;2024-07-20;Decoración
488;Rincón de plantas;11492,0;1,0;2024-07-20;Decoración
1157;Horno eléctrico;5694,0;4,0;2024-07-20;Electrodomésticos
1333;Microondas;9529,0;8,0;2024-07-20;Electrodomésticos
1364;Aspiradora;6872,0;11,0;2024-07-20;Electrodomésticos
1909;Batidora;12445,0;5,0;2024-07-20;Electrodomésticos
